sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,20-39,White,spouse not present,Professional Education,United-States,Non-Government,Exec-managerial,>50K
Female,20-29,White,spouse not present,HS-grad,North America,Private,Machine-op-inspct,<=50K
Female,25-29,Asian-Pac-Islander,Never-married,Bachelors,*,Private,*,<=50K
Female,*,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Sales,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Private,Adm-clerical,<=50K
Female,50-59,Black,spouse not present,High School,United-States,Private,Technical,<=50K
Male,20-39,White,Never-married,Graduate,United-States,Non-Government,Prof-specialty,<=50K
Female,20-29,White,spouse not present,HS-grad,United-States,Private,Sales,<=50K
Male,30-34,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,30-39,White,Married-civ-spouse,Bachelors,United-States,Non-Government,Other,>50K
Female,20-24,White,Never-married,Undergraduate,*,Private,Adm-clerical,<=50K
Male,20-39,Black,Married-civ-spouse,High School,*,Government,*,>50K
Male,29,White,Married-civ-spouse,HS-grad,North America,Private,Technical,<=50K
Male,20-39,White,Divorced,Some-college,United-States,Private,Machine-op-inspct,<=50K
Male,40-59,White,Married-civ-spouse,Primary School,North America,Non-Government,Other,<=50K
Male,25-29,White,Divorced,HS-grad,United-States,Private,Other,<=50K
Female,20-24,White,Never-married,Some-college,United-States,Private,Technical,<=50K
Male,20-29,White,Married-civ-spouse,Professional Education,United-States,Private,Other,>50K
Female,15-19,White,Never-married,High School,United-States,Private,Other-service,<=50K
Female,20,White,Never-married,Some-college,United-States,Private,Other,<=50K
Female,40-59,White,Married-civ-spouse,Higher education,*,Non-Government,Exec-managerial,<=50K
Male,40-44,Asian-Pac-Islander,Married-civ-spouse,Higher education,Asia,Private,*,>50K
Male,40-44,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
Male,40-44,White,Married-civ-spouse,Professional Education,United-States,Private,Technical,>50K
Female,30-39,White,Married-civ-spouse,Higher education,*,Non-Government,Other-service,>50K
Female,*,Other,*,Higher education,North America,Private,*,<=50K
Male,45-49,White,Married-civ-spouse,Professional Education,United-States,Private,Technical,<=50K
Male,20-29,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,30-39,White,Married-civ-spouse,Masters,United-States,Non-Government,Sales,>50K
Male,48,White,Married-civ-spouse,High School,United-States,Private,Technical,>50K
Female,20-39,White,spouse not present,High School,United-States,Government,*,<=50K
Female,30-34,White,Never-married,Bachelors,United-States,Non-Government,Exec-managerial,<=50K
Female,30-39,White,spouse not present,High School,United-States,Private,Machine-op-inspct,<=50K
Female,25-29,White,spouse not present,High School,North America,Non-Government,Other,<=50K
Male,20-39,Black,spouse not present,High School,United-States,Private,Nontechnical,<=50K
Female,20-29,Black,Never-married,Bachelors,United-States,Private,*,<=50K
Male,20-39,White,Married-civ-spouse,Professional Education,North America,Non-Government,Prof-specialty,>50K
Male,40-44,White,spouse not present,High School,*,Non-Government,Technical,<=50K
Male,60-64,*,Married-civ-spouse,*,*,Private,Handlers-cleaners,<=50K
Male,45-49,White,Married-civ-spouse,Some-college,United-States,Private,Nontechnical,>50K
Male,25-29,White,Never-married,Bachelors,United-States,Non-Government,Exec-managerial,<=50K
Female,30-39,White,Never-married,Some-college,United-States,Private,Technical,<=50K
Male,50-54,White,Married-civ-spouse,High School,United-States,Self-emp-not-inc,Craft-repair,>50K
Male,40-44,White,Married-civ-spouse,Professional Education,United-States,Non-Government,Nontechnical,>50K
Male,40-59,White,Married-civ-spouse,Undergraduate,North America,Self-emp-not-inc,Sales,>50K
Female,15-19,White,spouse not present,High School,*,Non-Government,Technical,<=50K
Male,30-34,White,Married-civ-spouse,Some-college,United-States,Local-gov,Other,<=50K
Male,40-44,White,Married-civ-spouse,High School,*,Private,Technical,<=50K
Male,55-59,White,Married-civ-spouse,High School,*,Non-Government,Technical,<=50K
Male,20-29,White,Never-married,Higher education,United-States,Private,Adm-clerical,<=50K
Male,55-59,White,Married-civ-spouse,High School,*,Non-Government,Technical,<=50K
Male,35-39,White,Never-married,High School,United-States,Private,Other,<=50K
Male,20-24,White,Never-married,High School,United-States,Private,Sales,<=50K
Male,70-79,White,Married-civ-spouse,Higher education,United-States,Self-emp-inc,Exec-managerial,>50K
Male,19,White,Never-married,High School,United-States,Private,Other,<=50K
Male,20-39,White,spouse not present,High School,United-States,Local-gov,Other,<=50K
Male,30-34,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Male,45-49,White,Married-civ-spouse,Some-college,United-States,Private,Nontechnical,>50K
Female,40-59,White,Divorced,High School,North America,Private,Craft-repair,<=50K
Male,70-79,*,spouse not present,Higher education,*,Non-Government,Technical,>50K
Female,20-24,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Female,15-19,White,Never-married,High School,North America,Private,Nontechnical,<=50K
Male,50-54,White,Married-civ-spouse,High School,United-States,Private,Machine-op-inspct,>50K
Female,30-34,White,Never-married,Bachelors,North America,Private,Technical,<=50K
Male,40-49,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Nontechnical,<=50K
Female,60-69,White,Widowed,Higher education,United-States,Non-Government,Technical,<=50K
Male,40-44,White,Married-civ-spouse,Higher education,United-States,Non-Government,Farming-fishing,<=50K
Male,40-59,White,spouse not present,HS-grad,United-States,Government,*,<=50K
Male,40-59,White,Married-civ-spouse,Graduate,United-States,Self-emp-not-inc,Technical,<=50K
Male,40-49,White,spouse not present,*,United-States,Self-emp-not-inc,Other,<=50K
Male,25-29,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Female,50-59,White,spouse not present,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,80-89,White,Married-civ-spouse,*,United-States,*,*,>50K
Male,50-54,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Male,25-29,White,Never-married,Some-college,United-States,Private,Sales,>50K
Male,20-39,Black,Married-civ-spouse,Undergraduate,United-States,Government,*,>50K
Female,60-69,White,Widowed,High School,United-States,Private,Sales,<=50K
Female,60-79,White,Widowed,Higher education,United-States,Private,Other,<=50K
Male,30-34,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,40-49,Black,Married-civ-spouse,HS-grad,United-States,Government,Other,>50K
Male,17,White,Never-married,High School,North America,Private,Other,<=50K
Male,40-44,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Male,18,White,Never-married,*,North America,Private,Nontechnical,<=50K
Female,25-29,White,Never-married,Some-college,United-States,Private,Technical,<=50K
Female,45-49,White,spouse not present,High School,United-States,Private,Nontechnical,<=50K
Male,20-29,White,Married-civ-spouse,Undergraduate,United-States,Private,Prof-specialty,<=50K
Male,20-24,White,Married-civ-spouse,High School,United-States,Private,Craft-repair,<=50K
Female,40-49,Black,spouse not present,High School,United-States,Private,Other,<=50K
Male,20-29,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Female,30-39,Black,spouse not present,Some-college,United-States,Private,*,<=50K
Male,26,White,Married-civ-spouse,Undergraduate,North America,Local-gov,Prof-specialty,<=50K
Male,60-79,White,Married-civ-spouse,High School,United-States,Self-emp-not-inc,Nontechnical,>50K
Female,25-29,Asian-Pac-Islander,Never-married,Bachelors,*,Private,*,<=50K
Female,60-79,Black,*,*,United-States,*,*,<=50K
Male,17,White,Never-married,High School,North America,Private,Other,<=50K
Female,20-29,Black,spouse not present,High School,*,Private,Other,<=50K
Male,20-39,White,Married-civ-spouse,HS-grad,Europe,Non-Government,Technical,<=50K
Male,20-39,Other,Married-civ-spouse,*,*,Private,*,<=50K
Female,20-39,Black,spouse not present,HS-grad,United-States,Private,Technical,<=50K
Male,20-39,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K
Male,30-34,White,Married-civ-spouse,High School,United-States,Non-Government,Transport-moving,<=50K
Male,20-24,White,Never-married,High School,United-States,Private,Other,<=50K
Male,50-54,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Craft-repair,>50K
Male,20-39,White,Married-civ-spouse,High School,United-States,Private,Protective-serv,<=50K
Male,28,White,Married-civ-spouse,High School,United-States,Private,Technical,<=50K
Male,45-49,White,Married-civ-spouse,Higher education,United-States,Local-gov,Prof-specialty,>50K
Female,40-59,White,Married-civ-spouse,Higher education,*,Non-Government,Exec-managerial,<=50K
Female,30-34,White,Never-married,Bachelors,North America,Private,Technical,<=50K
Male,50-59,White,Married-civ-spouse,Professional Education,United-States,Non-Government,Nontechnical,>50K
Female,20-29,Black,spouse not present,High School,*,Private,Other,<=50K
Male,50-59,White,Married-civ-spouse,Professional Education,United-States,Private,Technical,<=50K
Male,45-49,White,Divorced,High School,United-States,Non-Government,Technical,<=50K
Female,20-39,Asian-Pac-Islander,spouse not present,High School,*,Private,*,<=50K
Male,40-49,White,spouse not present,Graduate,*,Government,Prof-specialty,>50K
Male,60-69,*,Married-civ-spouse,Higher education,North America,Government,*,<=50K
Female,20-39,Asian-Pac-Islander,spouse not present,High School,*,Private,*,<=50K
Male,35-39,White,Married-civ-spouse,Some-college,United-States,Local-gov,Other,<=50K
Male,45-49,White,spouse not present,*,*,Private,Other,<=50K
Male,30-39,Black,Married-civ-spouse,Bachelors,*,Private,*,>50K
Male,20-29,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-inc,Sales,<=50K
Female,45-49,White,spouse not present,High School,United-States,Private,Adm-clerical,<=50K
Male,40-49,White,spouse not present,Bachelors,United-States,Non-Government,Technical,<=50K
Male,55-59,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Craft-repair,>50K
Male,29,White,Married-civ-spouse,HS-grad,North America,Private,Technical,>50K
Male,20-29,White,Married-civ-spouse,High School,United-States,Private,Transport-moving,<=50K
Female,20-24,White,Never-married,Undergraduate,*,Private,Adm-clerical,<=50K
Male,20-39,White,Married-civ-spouse,Professional Education,North America,Non-Government,Prof-specialty,>50K
Female,25-29,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Female,55-59,White,spouse not present,Some-college,United-States,Private,Adm-clerical,<=50K
Male,20-39,White,Never-married,Undergraduate,United-States,Private,Tech-support,<=50K
Male,40-59,White,Married-civ-spouse,Professional Education,United-States,Self-emp-inc,Technical,>50K
Male,30-39,White,Never-married,Undergraduate,United-States,Private,Craft-repair,<=50K
Male,50-59,White,Married-civ-spouse,High School,United-States,Local-gov,*,<=50K
Female,40-59,Asian-Pac-Islander,spouse not present,*,*,Non-Government,*,<=50K
Male,27,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,40-59,White,spouse not present,Professional Education,United-States,Non-Government,Technical,<=50K
Male,35-39,White,Never-married,High School,United-States,Private,Craft-repair,>50K
Female,20-24,White,Never-married,Bachelors,United-States,Private,Sales,<=50K
Male,25-29,White,Never-married,High School,North America,Private,Handlers-cleaners,<=50K
Male,40-49,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
Male,40-49,White,Married-civ-spouse,Professional Education,United-States,Self-emp-not-inc,Prof-specialty,>50K
Female,40-59,Black,spouse not present,High School,United-States,Federal-gov,*,<=50K
Female,30-39,White,Married-civ-spouse,Higher education,United-States,Non-Government,Prof-specialty,>50K
Male,40-59,Black,spouse not present,Higher education,United-States,Government,*,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,State-gov,Exec-managerial,>50K
Male,45-49,White,Divorced,High School,United-States,Non-Government,Technical,<=50K
Female,20,White,Never-married,Some-college,United-States,Private,Other,<=50K
Male,20-29,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K
Male,30-34,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,20-29,Black,spouse not present,High School,*,Private,Other,<=50K
Female,30-39,White,Married-civ-spouse,Undergraduate,United-States,Private,Nontechnical,>50K
Male,50-54,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Craft-repair,>50K
Male,40-49,White,Married-civ-spouse,High School,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,45-49,Asian-Pac-Islander,*,*,*,Non-Government,*,>50K
Male,25-29,White,Never-married,High School,North America,Private,Other-service,<=50K
Male,30-34,White,Married-civ-spouse,11th,United-States,Private,Craft-repair,<=50K
Male,15-19,Asian-Pac-Islander,Never-married,*,*,*,*,<=50K
Female,20-24,White,Never-married,Undergraduate,*,Private,Adm-clerical,<=50K
Male,20-39,White,Married-civ-spouse,Masters,North America,Non-Government,Exec-managerial,>50K
Male,48,White,Married-civ-spouse,High School,United-States,Private,Technical,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,Europe,*,Technical,>50K
Female,40-59,White,Divorced,Some-college,United-States,Private,Exec-managerial,<=50K
Male,20-39,White,Married-civ-spouse,Masters,North America,Non-Government,Exec-managerial,>50K
Female,25-29,White,spouse not present,High School,North America,Non-Government,Other,<=50K
Female,40-59,White,spouse not present,Professional Education,United-States,Government,Prof-specialty,<=50K
Female,25-29,Black,Never-married,Some-college,Jamaica,Private,*,<=50K
Male,30-39,White,Separated,Higher education,United-States,Private,Craft-repair,<=50K
Male,30-34,White,Never-married,High School,United-States,Private,Technical,<=50K
Female,15-19,White,Never-married,High School,United-States,Private,Other-service,<=50K
Male,50-54,White,Married-civ-spouse,Bachelors,*,Private,Exec-managerial,>50K
Male,50-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Farming-fishing,<=50K
